Account name,Domain,From,static/dynamic link,no-follow,Phone,Email,Primary Contact,Project,Role
"Stowarzyszenie na rzecz Dzieci i Młodzieży z Niepełnosprawnością Intelektualną 
""Razem z Czwórką"" przy SOSW nr 4 w Krakowie",http://www.razemz4.xorg.pl/,http://www.razemz4.xorg.pl/,dynamic,,,,,ORG,SEO
"Stowarzyszenie na rzecz Dzieci i Młodzieży z Niepełnosprawnością Intelektualną 
""Razem z Czwórką"" przy SOSW nr 4 w Krakowie",http://www.razemz4.xorg.pl/,http://www.razemz4.xorg.pl/,dynamic,,,,,ORG,LP
Darłowskie Centrum Wolontariatu,http://www.wolontariat.com.pl,http://www.wolontariat.com.pl/index.php,static,,,,,ORG,SEO
Ochotnicza Straż Pożarna w Chotomowie,http://ospchotomow.pl/,http://ospchotomow.pl/,,,,,,ORG,
"TOWARZYSTWO POMOCY IM. ŚW. BRATA ALBERTA · KOŁO WROCŁAWSKIE
",http://www.albertowo.pl,http://www.albertowo.pl/index.php?option=com_content&view=article&id=487&Itemid=58,static,,,,,ORG,LP
"TOWARZYSTWO POMOCY IM. ŚW. BRATA ALBERTA · KOŁO WROCŁAWSKIE
",http://www.albertowo.pl,http://www.albertowo.pl/index.php?option=com_content&view=article&id=487&Itemid=58,static,,,,,ORG,SEO
FUNDACJA DOM RODZINNEJ REHABILITACJI DZIECI Z PORAŻENIEM MÓZGOWYM,http://www.fundacja-dom.opole.pl/,http://www.fundacja-dom.opole.pl/,static,,,,,ORG,LP
FUNDACJA DOM RODZINNEJ REHABILITACJI DZIECI Z PORAŻENIEM MÓZGOWYM,http://www.fundacja-dom.opole.pl/,http://www.fundacja-dom.opole.pl/,static,,,,,ORG,SEO
" Fundacja ""Wiatrak""",http://1procent.wiatrak.org.pl,http://1procent.wiatrak.org.pl/#przekazJedenProcent,static,,,,,ORG,ONL
" Fundacja ""Wiatrak""",http://1procent.wiatrak.org.pl,http://1procent.wiatrak.org.pl/#przekazJedenProcent,static,,,,,ORG,WIN
" Fundacja ""Wiatrak""",http://1procent.wiatrak.org.pl,http://1procent.wiatrak.org.pl/#przekazJedenProcent,static,,,,,ORG,OTH
" Fundacja ""Wiatrak""",http://1procent.wiatrak.org.pl,http://1procent.wiatrak.org.pl/#przekazJedenProcent,static,,,,,ORG,SEO
Fundacja SYNAPSIS ,http://synapsis.org.pl/,http://1procent.synapsis.org.pl/,static,,,,,ORG,SEO
Fundacja Ukryte skrzydła,http://ukryteskrzydla.pl,http://ukryteskrzydla.pl/1procent/,static,,,,,ORG,SEO
Fundacja Ukryte skrzydła,http://ukryteskrzydla.pl,http://ukryteskrzydla.pl/1procent/,static,,,,,ORG,ONL
Fundacja Ukryte skrzydła,http://ukryteskrzydla.pl,http://ukryteskrzydla.pl/1procent/,static,,,,,ORG,WIN
Stowarzyszenie Promocji Pływania VEGA,http://hakopar.pl/,http://hakopar.pl/,static,,,,,ORG,SEO
Stowarzyszenie Promocji Pływania VEGA,http://hakopar.pl/,http://hakopar.pl/,static,,,,,ORG,ONL
Stowarzyszenie Promocji Pływania VEGA,http://hakopar.pl/,http://hakopar.pl/,static,,,,,ORG,WIN
Stowarzyszenie Promocji Pływania VEGA,http://hakopar.pl/,http://hakopar.pl/,static,,,,,ORG,LP
Stowarzyszenie Nadzieja Dla Rodziny,http://www.nadziejadlarodziny.pl,http://www.nadziejadlarodziny.pl/items/item/44-wspomoz-nas.html,static,,,,,ORG,OTH
Stowarzyszenie Nadzieja Dla Rodziny,http://www.nadziejadlarodziny.pl,http://www.nadziejadlarodziny.pl/items/item/44-wspomoz-nas.html,static,,,,,ORG,SEO
Stowarzyszenie Nadzieja Dla Rodziny,http://www.nadziejadlarodziny.pl,http://www.nadziejadlarodziny.pl/items/item/44-wspomoz-nas.html,static,,,,,ORG,LP
"Polski Związek Niewidomych
Okręg Śląski",http://slaski.pzn.org.pl/,http://www.pzn.slask.pl/,static,,,,,ORG,SEO
"Polski Związek Niewidomych
Okręg Śląski",http://slaski.pzn.org.pl/,http://www.pzn.slask.pl/,static,,,,,ORG,SEO
"FUNDACJA EDUKACJI NA RZECZ ZRÓWNOWAŻONEGO ROZWOJU ""GAJA""",http://pit.fundacjagaja.pl/,http://pit.fundacjagaja.pl/,static,,,,,ORG,WIN
"FUNDACJA EDUKACJI NA RZECZ ZRÓWNOWAŻONEGO ROZWOJU ""GAJA""",http://pit.fundacjagaja.pl/,http://pit.fundacjagaja.pl/,static,,,,,ORG,SEO
"FUNDACJA EDUKACJI NA RZECZ ZRÓWNOWAŻONEGO ROZWOJU ""GAJA""",http://pit.fundacjagaja.pl/,http://pit.fundacjagaja.pl/,static,,,,,ORG,ONL
Stowarzyszenie Przyjaciół Zespołu Szkół nr 4 Łejery,http://stowarzyszenie.lejery.pl/,http://stowarzyszenie.lejery.pl/,static,,,,,ORG,ONL
Stowarzyszenie Przyjaciół Zespołu Szkół nr 4 Łejery,http://stowarzyszenie.lejery.pl/,http://stowarzyszenie.lejery.pl/,static,,,,,ORG,SEO
Fundacja Przyjazny Dom im. Stanisława Jabłonki,http://przyjaznydom.wroclaw.pl/,www.przyjaznydom.wroclaw.pl,static,,,,,ORG,SEO
"FUNDACJA WZAJEMNEJ POMOCY ""ARKA""",http://www.fundacjawparka.pl/,http://www.fundacjawparka.pl,static,,,,,ORG,LP
Fundacja Ochrony Praw Dziecka „Angel”,http://fopd.pl/,http://fopd.pl/,static,,,,,ORG,LP
Fundacja Ochrony Praw Dziecka „Angel”,http://fopd.pl/,http://fopd.pl/,static,TAK,,,,ORG,SEO
"Fundacja Pomocy Młodzieży i Dzieciom Niepełnosprawnym HEJ, KONIKU!",http://www.hejkoniku.org.pl/,http://www.hejkoniku.org.pl/,static,,,,,ORG,LP
"Fundacja Pomocy Młodzieży i Dzieciom Niepełnosprawnym HEJ, KONIKU!",http://www.hejkoniku.org.pl/,http://www.hejkoniku.org.pl/,static,,,,,ORG,
Stowarzyszenie Rodziców i Opiekunów Osób Niepełnosprawnych,http://www.wtzopoczno.pl/,http://www.wtzopoczno.pl/,,,,,,ORG,
#N/A,,http://www.iwop.pl/pity/pity-2016/,,,,,,zaplecze,
#N/A,,http://www.iwop.pl/pity/pit-37/,,,,,,zaplecze,
#N/A,,http://www.iwop.pl/pity/program-pit/,,,,,,zaplecze,
#N/A,,http://www.iwop.pl/pity/rozliczenie-pit/,,,,,,zaplecze,
#N/A,,http://chidusz.com/pity/rozlicz-pit/,,,,,,zaplecze,
#N/A,,http://chidusz.com/pity/ulgi/,,,,,,zaplecze,
#N/A,,http://chidusz.com/pity/pityonline/,,,,,,zaplecze,
#N/A,,http://chidusz.com/pity/portal-podatnika/,,,,,,zaplecze,
#N/A,,http://chidusz.com/pity/program-pit-2016-online/,,,,,,zaplecze,
#N/A,,http://pit-online-gov.pl/odliczenia/,,,,,,zaplecze,
#N/A,,http://pit-online-gov.pl/ulgi/,,,,,,zaplecze,
#N/A,,http://pit-online-gov.pl/zwroty/,,,,,,zaplecze,
#N/A,,http://pit-online-gov.pl/ogolne/,,,,,,zaplecze,
#N/A,,http://paragoner.pl/category/rozliczenie-pit-2017/,,,,,,zaplecze,
#N/A,,http://paragoner.pl/category/ogolne/,,,,,,zaplecze,
#N/A,,http://paragoner.pl/category/rozliczenia/,,,,,,zaplecze,
#N/A,,http://paragoner.pl/category/ulgi-i-rozliczenia/,,,,,,zaplecze,
#N/A,,http://pitexpres.pl/pit-online/,,,,,,zaplecze,
#N/A,,http://pitexpres.pl/uncategorized/,,,,,,zaplecze,
#N/A,,http://pitexpres.pl/ulgi/,,,,,,zaplecze,
#N/A,,http://pitexpres.pl/szybkie-sprawne-i-poprawne-rozliczenie-pit/,,,,,,zaplecze,
#N/A,,http://pitexpres.pl/darmowy-program-pit-2016/,,,,,,zaplecze,
#N/A,,http://pitax.online/zwrot-podatku-z-zagranicy/,,,,,,zaplecze,
#N/A,,http://pitax.online/urzad-skarbowy-online/,,,,,,zaplecze,
#N/A,,http://pitax.online/darmowy-program-pit/,,,,,,zaplecze,
#N/A,,http://pitax.online/pit-online-bez-krs/,,,,,,zaplecze,
#N/A,,http://pitax.online/rozliczenie-pit-za-darmo/,,,,,,zaplecze,
#N/A,,http://pitax.pro/rozliczenie-porady-i-wskazowki,,,,,,zaplecze,
#N/A,,http://pitax.pro/program-pit,,,,,,zaplecze,
#N/A,,http://pitax.pro/pit-online-2016,,,,,,zaplecze,
#N/A,,http://podatek.online/pit-2016,,,,,,zaplecze,
#N/A,,http://podatek.online/pit-online,,,,,,zaplecze,
#N/A,,http://podatek.online/pit-2016-program,,,,,,zaplecze,
#N/A,,http://podatek.online/rozliczenie-pitu-przez-internet,,,,,,zaplecze,
#N/A,,http://podatek.online/rozliczenie-pit-w-2016,,,,,,zaplecze,
#N/A,,http://podatek.pro/porownanie-programow-do-rozliczenia-pit/,,,,,,zaplecze,
#N/A,,http://podatek.pro/pity-roczne-przez-internet/,,,,,,zaplecze,
#N/A,,http://podatek.pro/rozliczenie-roczne-pit/,,,,,,zaplecze,
#N/A,,http://podatek.pro/pit-2016/,,,,,,zaplecze,
#N/A,,http://podatek.pro/pfr-urzad-skarbowy-przez-internet/,,,,,,zaplecze,
#N/A,,http://urzadskarbowy.online/rozliczenie-pit-37-online/,,,,,,zaplecze,
#N/A,,http://urzadskarbowy.online/pit-2016/,,,,,,zaplecze,
#N/A,,http://urzadskarbowy.online/jak-rozliczyc-pit-przez-internet/,,,,,,zaplecze,
#N/A,,http://urzadskarbowy.online/portal-podatkowy/,,,,,,zaplecze,
Powiatowa i Miejska Biblioteka Publiczna w Lesku,http://www.biblioteka.lesko.pl/,http://www.biblioteka.lesko.pl/,static,,,,,chidusz,SEO
Muzeum Górnośląskie,http://muzeum.bytom.pl,http://muzeum.bytom.pl/?page_id=1146,static,,,,,chidusz,SEO
Miejska i Powiatowa Biblioteka Publiczna,http://www.biblioteka.bedzin.pl/,http://www.biblioteka.bedzin.pl/,static,,,,,chidusz,SEO
Miejska Biblioteka Publiczna im. B. Prusa,http://www.biblioteka.mlawa.pl,http://www.biblioteka.mlawa.pl/2017/01/test/,static,,,,,chidusz,SEO
Państwowe Muzeum Etnograficzne w Warszawie,http://www.ethnomuseum.pl,http://www.ethnomuseum.pl/biblioteka.html,static,,,,,chidusz,SEO
Gminne Centrum Biblioteczno - Kulturalne,http://goksit.gminawyszki.pl,http://centrumkultury.gminawyszki.pl/,static,,,,,chidusz,SEO
Miejska i Powiatowa Biblioteka Publiczna w Nowym Dworze Maz.,https://www.nowydwormaz.pl,https://www.nowydwormaz.pl/biblioteka/,,,,,,chidusz,
Biblioteka Pedagogiczna CDN w Pile,http://www.bp.pila.pl/,http://www.bp.pila.pl/,dynamic,,,,,chidusz,SEO
Miejska Biblioteka Publiczna w Żarach,http://www.mbp.zary.pl/,http://www.mbp.zary.pl/,,,,,,chidusz,
Monika Kowalczyk,https://www.namojejchmurze.pl/,https://www.namojejchmurze.pl/,static,,,,,chidusz,SEO
 Miejska Biblioteka Publiczna w Słupsku,http://www.biblioteka.slupsk.pl/,http://www.biblioteka.slupsk.pl/,static,,,,,chidusz,SEO
Miejska Biblioteka Publiczna w Jastrzębiu-Zdroju,https://biblioteka.jastrzebie.pl/,http://biblioteka.jastrzebie.pl/,static,,,,,chidusz,SEO
Gminna Biblioteka Publiczna w Krypnie Kościelnym,http://gminakrypno.pl,http://gminakrypno.pl/biblioteka/Do_naszych_zbiorow_trafi___Chidusz__/1482/,static,,,,,chidusz,SEO
Gminna Biblioteka Publiczna w Prusicach,http://www.prusice.naszabiblioteka.com/,http://www.prusice.naszabiblioteka.com/,static,,,,,chidusz,SEO
Miejska Biblioteka Publiczna w Tarnobrzegu,https://mbp.tarnobrzeg.pl/,http://mbp.tarnobrzeg.pl/,static,,,,,chidusz,SEO
Miejsko Gminna Biblioteka Publiczna w Błażowej,http://www.biblioteka.blazowa.net,http://www.biblioteka.blazowa.net/index.php/pitax-sponsoruje,static,,,,,chidusz,SEO
MBP w Witnicy,http://mbpwitnica.cba.pl,http://mbpwitnica.cba.pl/news.php,static,,,,,chidusz,SEO
Biblioteka Pedagogiczna w Pile Filia w Trzciance,Niedostępona,http://trzcianka.cdnpila.kylos.pl/category/aktualne/ http://trzcianka.cdnpila.kylos.pl/linki/,,,,,,chidusz,
Gminna Biblioteka Publiczna w Grębkowie,http://gbp-grebkow.pl,http://www.gbp-grebkow.pl/linki/,static,,,,,chidusz,SEO
MBP Chełmno,http://www.mbpchelmno.net/,http://www.mbpchelmno.net/,static,,,,,chidusz,SEO
GBP Popielów,http://www.bibliotekapopielow.pl/,http://www.bibliotekapopielow.pl/,static,,,,,chidusz,SEO
PBW w Gdańsku,http://pbw.gda.pl/,http://pbw.gda.pl/,static,,,,,chidusz,SEO
Biblioteka Pedagogiczna w Złotowie,Niedostępona,http://zlotow.cdnpila.kylos.pl/,,,,,,chidusz,SEO
MBP w Bielsku Podlaskim,http://bmbp.pdt.pl,http://bmbp.pdt.pl/ogloszenia.html,dynamic,,,,,chidusz,SEO
Muzeum Budownictwa Ludowego w Sanoku,http://skansen.mblsanok.pl,http://skansen.mblsanok.pl/a/strona.php?id=strona,static,,,,,chidusz,SEO
MBP Strzegom,http://www.biblioteka.strzegom.pl,http://www.biblioteka.strzegom.pl/index.html,static,,,,,chidusz,SEO
MBP w Sierpcu,http://www.mbp.sierpc.pl/,http://www.mbp.sierpc.pl/,static,,,,,chidusz,SEO
Gminna Biblioteka Publiczna w Wiżajnach,Niedostępona,http://wizajny.sbp.pl/,,,,,,chidusz,
MBP w Rudzie Śląskiej,http://biblioteka.r-sl.pl,http://biblioteka.r-sl.pl/biblioteka/index.php/nasi_darczyncy.html,static,,,,,chidusz,SEO
MBP Polanica,http://www.bibliotekapolanica.pl,"http://www.bibliotekapolanica.pl/?linki,24",static,,,,,chidusz,SEO
Biblioteka Publiczna w Juchnowcu Kościelnym,Niedostępona,http://www.bibliotekajuchnowiec.pl/,,,,,,chidusz,
MBP w Tarnowskich Górach,http://biblioteka.tgory.pl/,http://www.biblioteka.tgory.pl/,static,,,,,chidusz,SEO
Biblioteka w Mirosławcu,http://www.miroslawiec.naszabiblioteka.com,http://www.miroslawiec.naszabiblioteka.com/news/magazyn-chidusz-w-bp-w-mirosawcu,static,,,,,chidusz,SEO
Biblioteka Publiczna Miejsko - Gminna,http://www.bibliotekakarczew.pl/,http://www.bibliotekakarczew.pl/,static,,,,,chidusz,SEO
BP w Dzielnicy Wola m. st. Warszawy,https://www.bpwola.waw.pl/,https://www.bpwola.waw.pl/,,,,,,chidusz,
Biblioteka Pedagogiczna w Pile Filia w Wągrowcu,http://wagrowiec.cdnpila.kylos.pl,http://wagrowiec.cdnpila.kylos.pl/category/aktualne/,dynamic,,,,,chidusz,SEO
Chełmska Biblioteka Publiczna w Chełmie,http://www.chbp.chelm.pl/,http://www.chbp.chelm.pl/,static,,,,,chidusz,SEO
PUBLICZNA BIBLIOTEKA PEDAGOGICZNA W KONINIE,https://pbp.cdnkonin.pl,https://pbp.cdnkonin.pl/index.php,static,,,,,chidusz,SEO
Biblioteka Publiczna w Dzielnicy Mokotów,http://www.bpmokotow.waw.pl,http://www.bpmokotow.waw.pl/bpmok/,static,,,,,chidusz,SEO
Miejska Biblioteka Publiczna w Żorach,http://mbpzory.pl,http://mbpzory.pl/part,static,,,,,chidusz,SEO
Muzeum Ziemi Międzyrzeckiej,http://www.muzeum-miedzyrzecz.pl/,http://www.muzeum-miedzyrzecz.pl/,static,,,,,chidusz,SEO
Biblioteka Muzeum Narodowego Ziemi Przemyskiej,http://mnzp.pl/,http://mnzp.pl/,,,,,,chidusz,
MBP w Świebodzicach ,http://www.biblioteka.swiebodzice.pl/,http://www.biblioteka.swiebodzice.pl/,static,,,,,chidusz,SEO
Muzeum Etnograficzne w Zielonej Górze z/s w Ochli,http://www.muzeumochla.pl,http://www.muzeumochla.pl/O-nas/Nasi-partnerzy,static,,,,,chidusz,SEO
Książnica Beskidzka,https://ksiaznica.bielsko.pl/,http://ksiaznica.bielsko.pl/,static,,,,,chidusz,SEO
Polskie Towarzystwo Ludoznawcze,http://ptl.info.pl,http://ptl.info.pl/o-ptl/instytucje-wspolpracujace,static,,,,,chidusz,SEO
Biblioteka Publiczna Miasta i Gminy Dębno,http://www.biblioteka.debno.com.pl/,http://www.biblioteka.debno.com.pl/,static,,,,,chidusz,SEO
MHŻP Polin,http://www.polin.pl/,http://www.polin.pl/pl/nauka-zbiory-dzialalnosc-naukowa/biblioteka,static,,,,,chidusz,SEO
MBP Zgorzelec,Niedostępona,http://www.biblioteka-zgorzelec.info/news/viewnews.php?cmd=view&id=%20376,,,,,,chidusz,
Miejsko-Gminna Biblioteka Publiczna w Mordach,https://mordzkieoko.wordpress.com/,https://mordzkieoko.wordpress.com/,static,,,,,chidusz,SEO
Miejska Biblioteka Publiczna Łódź - Śródmieście,http://www.mbps.lodz.pl/,http://www.mbps.lodz.pl/,static,,,,,chidusz,SEO
Miejska Biblioteka w Mszanie Dolnej,http://biblioteka.mszana-dolna.pl/,http://biblioteka.mszana-dolna.pl/,static,,,,,chidusz,SEO
MBP w Jaworznie,http://www.biblioteka.jaw.pl/strona/,http://www.biblioteka.jaw.pl/strona/,static,,,,,chidusz,SEO
Gminna Biblioteka Publiczna w Długołęce,http://bibliotekadlugoleka.pl/,http://bibliotekadlugoleka.pl/,static,,,,,chidusz,SEO
BIBLIOTEKA PUBLICZNA BOLKÓW,http://bibliotekabolkow.blogspot.com,http://bibliotekabolkow.blogspot.com/p/partnerzy.html,static,,,,,chidusz,SEO
Biblioteka Publiczna Chełmża,http://www.pimbp.pl/,http://www.pimbp.pl/,,,,,,chidusz,
MBP w Radomiu,http://www.mbpradom.pl,http://www.mbpradom.pl/index.php/bip-aktualny,static,,,,,chidusz,SEO
Gminna Biblioteka Publiczna Przecław,http://www.przeclaw.naszabiblioteka.com/,http://www.przeclaw.naszabiblioteka.com/chidusz-czaspismo,static,,,,,chidusz,SEO
Biblioteka pod Atlantami,http://atlanty.pl,http://atlanty.pl/wykaz-prenumerowanych-czasopism-2017,static,,,,,chidusz,SEO
Gminna Biblioteka Publiczna w Sędziejowicach,http://www.biblioteka.gminasedziejowice.eu/,http://www.biblioteka.gminasedziejowice.eu/,static,,,,,chidusz,SEO
Miejska Biblioteka Publiczna Ustroń,http://biblioteka.ustron.pl/,http://biblioteka.ustron.pl/pad/,static,,,,,chidusz,SEO
BIBLIOTEKA PUBLICZNA W WODZISŁAWIU ŚLĄSKIM,http://biblioteka.wodzislaw.pl/,http://biblioteka.wodzislaw.pl/,static,,,,,chidusz,SEO
MBP w Turku,http://biblioteka.turek.net.pl/,http://biblioteka.turek.net.pl/,static,,,,,chidusz,SEO
MBP Sokołów Podlaski,https://biblsokol.home.pl,https://biblsokol.home.pl/j/,static,,,,,chidusz,SEO
Gminna Biblioteka Publiczna w Lelowie,http://www.bibliotekalelow.pl/,http://www.bibliotekalelow.pl/,static,,,,,chidusz,SEO
Gminny Ośrodek Kultury,http://www.gokbolimow.pl/,http://www.gokbolimow.pl/,static,,,,,chidusz,SEO
GBP w PSARACH,http://www.biblioteka.psary.pl/,http://www.biblioteka.psary.pl/,,,,,,chidusz,
BIBLIOTEKA PUBLICZNA GMINY W WOJSŁAWICACH,http://gcksitwojslawice.naszdomkultury.pl/,http://gcksitwojslawice.naszdomkultury.pl/,static,,,,,chidusz,SEO
Biblioteka - 1 Liceum Ogólnokształcące im. Mikołaja Kopernika w Kołobrzegu,http://lokopernik.pl,http://lokopernik.pl/biblio.php,static,,,,,chidusz,SEO
Biblioteka Publiczna Miasta i Gminy Łapy,http://bibliotekalapy.pl/,http://www.bibliotekalapy.pl/,static,,,,,chidusz,SEO
MIEJSKA i POWIATOWA BIBLIOTEKA PUBLICZNA w  Radziejowie,http://www.bibliotekaradziejow.cdx.pl,http://www.bibliotekaradziejow.cdx.pl/strona.php5?st=16,static,,,,,chidusz,SEO
Miejska Bibliotek Publiczna im. Z. Arentowicza we Włocławku,http://www.biblioteka.wloclawek.pl,http://www.biblioteka.wloclawek.pl/index.php,static,,,,,chidusz,SEO
nanach-chasidut,http://nanach-chasidut.pl/,http://nanach-chasidut.pl/,static,,,,,chidusz,SEO
Miejski Ośrodek Kultury i Biblioteka w Piławie Górnej,http://mokib.pl,http://mokib.pl/partnerzy/,static,,,,,chidusz,SEO
MIEJSKA BIBLIOTEKA PUBLICZNA W OŚWIĘCIMIU,http://mbp-oswiecim.pl/,http://mbp-oswiecim.pl/,static,,,,,chidusz,SEO
I Liceum Ogólnokształcące im. Powstańców Wielkopolskich w Wągrowcu,http://liceum.1lowagrowiec.eu,http://liceum.1lowagrowiec.eu/index.php?option=com_content&view=article&id=14&Itemid=17,static,,,,,chidusz,SEO
