Account Name,Domain,From,To,Role,static/dynamic link,no-follow,Phone,Email,Primary Contact,Project
Caritas Diecezji Opolskiej Organizacja Pożytku Publicznego,http://www.caritas.diecezja.opole.pl,http://www.caritas.diecezja.opole.pl/index.php/archiwum/rok-2017/849-1-na-sprzet-dla-chorych-w-domu,https://www.pitax.pl/,SEO,static,,77 453 12 41,caritas_centrala@op.onet.pl,,OPP
Caritas Diecezji Opolskiej Organizacja Pożytku Publicznego,http://www.caritas.diecezja.opole.pl,http://www.caritas.diecezja.opole.pl/index.php/archiwum/rok-2017/849-1-na-sprzet-dla-chorych-w-domu,https://www.iwop.pl/,SEO2,static,,79 453 12 41,caritas_centrala@op.onet.pl,,OPP
Fundacja Mam Marzenie,http://www.mammarzenie.org,http://www.mammarzenie.org/chce-pomoc/podziel-sie-swoim-1-podatku/,https://www.pitax.pl/pobierz/0000177137/,WIN,static,,12 426 31 11,fundacja@mammarzenie.org,,OPP
Fundacja Mam Marzenie,http://www.mammarzenie.org,http://www.mammarzenie.org/chce-pomoc/podziel-sie-swoim-1-podatku/,https://www.pitax.pl/,SEO,static,,12 426 31 11,fundacja@mammarzenie.org,,OPP
Fundacja Mam Marzenie,http://www.mammarzenie.org,http://www.mammarzenie.org/chce-pomoc/podziel-sie-swoim-1-podatku/,https://www.iwop.pl/,SEO2,static,,12 426 31 11,fundacja@mammarzenie.org,,OPP
Fundacja Noga w Łapę. Razem Idziemy Przez Świat,http://www.nogawlape.org,http://www.nogawlape.org/,https://www.pitax.pl/krs/0000350788/,LP,static,,888066402,fundacja@nogawlape.org,Renata Markowska,OPP
Fundacja Noga w Łapę. Razem Idziemy Przez Świat,http://www.nogawlape.org,http://www.nogawlape.org/,https://www.iwop.pl/,SEO2,static,,888066402,fundacja@nogawlape.org,Renata Markowska,OPP
Fundacja Noga w Łapę. Razem Idziemy Przez Świat,http://www.nogawlape.org,http://www.nogawlape.org/,https://www.pitax.pl/,SEO,static,,888066402,fundacja@nogawlape.org,Renata Markowska,OPP
Fundacja ORLEN - DAR SERCA,http://www.orlendarserca.pl/,http://www.orlendarserca.pl/PL/Pomoc/JesliChceszPomoc/Strony/1-PODATKU.aspx,https://www.pitax.pl/rozlicz/0000037031/,ONL,static,,22 778 08 51,fundacja@orlen.pl,Magda Przygońska,OPP
Fundacja ORLEN - DAR SERCA,http://www.orlendarserca.pl/,http://www.orlendarserca.pl/PL/Pomoc/JesliChceszPomoc/Strony/1-PODATKU.aspx,https://www.iwop.pl/,SEO2,static,,22 778 08 51,fundacja@orlen.pl,Magda Przygońska,OPP
Fundacja ORLEN - DAR SERCA,http://www.orlendarserca.pl/,http://www.orlendarserca.pl/PL/Pomoc/JesliChceszPomoc/Strony/1-PODATKU.aspx,https://www.pitax.pl/,SEO,static,,22 778 08 51,fundacja@orlen.pl,Magda Przygońska,OPP
Fundacja PEGASUS,http://www.pegasus.org.pl,http://pegasus.org.pl/twoj-1-procent-to-ich-ocalenie/,https://www.pitax.pl/pobierz/0000119251,WIN,static,,221141001,pegasus@pegasus.org.pl,Agata Rybkowska,OPP
Fundacja PEGASUS,http://www.pegasus.org.pl,http://pegasus.org.pl/twoj-1-procent-to-ich-ocalenie/,https://www.iwop.pl/,SEO2,static,,221141001,pegasus@pegasus.org.pl,Agata Rybkowska,OPP
Fundacja PEGASUS,http://www.pegasus.org.pl,http://pegasus.org.pl/twoj-1-procent-to-ich-ocalenie/,https://www.pitax.pl/,SEO,static,,221141001,pegasus@pegasus.org.pl,Agata Rybkowska,OPP
Fundacja Podaj Dobro,http://www.podajdobro.pl,http://www.podajdobro.pl/o-fundacji/wesprzyj-nas,https://www.pitax.pl/rozlicz/0000367815/,ONL,static,,508 139 842,podajdobro@gmail.com,Teresa Twardosz,OPP
Fundacja Podaj Dobro,http://www.podajdobro.pl,http://www.podajdobro.pl/o-fundacji/wesprzyj-nas,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,508 139 842,podajdobro@gmail.com,Teresa Twardosz,OPP
Fundacja Podkarpackie Hospicjum dla Dzieci,http://www.hospicjum-podkarpackie.pl,http://www.hospicjum-podkarpackie.pl/1-procent-czyni-dobro.html,https://www.pitax.pl/pobierz/0000265120/,WIN,static,,17 853 48 18,edyta@hospicjum-podkarpackie.pl,Rafal Ciupinski,OPP
Fundacja Podkarpackie Hospicjum dla Dzieci,http://www.hospicjum-podkarpackie.pl,http://www.hospicjum-podkarpackie.pl/1-procent-czyni-dobro.html,https://www.iwop.pl/,SEO2,static,,17 853 48 18,edyta@hospicjum-podkarpackie.pl,Rafal Ciupinski,OPP
Fundacja Podkarpackie Hospicjum dla Dzieci,http://www.hospicjum-podkarpackie.pl,http://www.hospicjum-podkarpackie.pl/1-procent-czyni-dobro.html,https://www.pitax.pl/,SEO,static,,17 853 48 18,edyta@hospicjum-podkarpackie.pl,Rafal Ciupinski,OPP
Fundacja Polskich Kawalerów Maltańskich Pomoc Maltańska,http://www.fundacjakawalerowmaltanskich.fc.pl,http://www.fundacjakawalerowmaltanskich.fc.pl/index.php/1-i-darowizny/39-pomoz-nam-pomagac,https://www.pitax.pl/rozlicz?krs=0000207523&cel=&utm_source=fanimani&utm_campaign=fanimani-widget,ONL,static,,506 716 230,fundacja@zakonmaltanski.pl,Magdalena Gosk - Buczkowska,OPP
Fundacja Polskich Kawalerów Maltańskich Pomoc Maltańska,http://www.fundacjakawalerowmaltanskich.fc.pl,http://www.fundacjakawalerowmaltanskich.fc.pl/index.php/1-i-darowizny/39-pomoz-nam-pomagac,https://www.pitax.pl/?utm_source=fanimani&utm_campaign=fanimani-widget,SEO,static,,506 716 230,fundacja@zakonmaltanski.pl,Magdalena Gosk - Buczkowska,OPP
Fundacja Pomocy Dzieciom - Dar Serca,http://www.dar-serca.pl/,http://www.dar-serca.pl/,http://www.pitax.pl/krs/0000017864,LP,static,,730206700,fundacja@dar-serca.pl,Agnieszka Zaręba,OPP
Fundacja Pomocy Dzieciom - Dar Serca,http://www.dar-serca.pl/,http://www.dar-serca.pl/,https://www.iwop.pl/,SEO2,static,,730206700,fundacja@dar-serca.pl,Agnieszka Zaręba,OPP
Fundacja Pomocy Dzieciom - Dar Serca,http://www.dar-serca.pl/,http://www.dar-serca.pl/,https://www.pitax.pl/,SEO,static,,730206700,fundacja@dar-serca.pl,Agnieszka Zaręba,OPP
"FUNDACJA POMOCY DZIECIOM ""HUMANA""",fundacjahumana.pl,fundacjahumana.pl,https://www.pitax.pl/rozlicz?krs=0000460069&amp;cel=,ONL,static,,691-471-678,fundacjahumana@fundacjahumana.pl,Arek Włodarczyk,OPP
"FUNDACJA POMOCY DZIECIOM ""HUMANA""",fundacjahumana.pl,fundacjahumana.pl,https://www.iwop.pl/,SEO2,static,,691-471-678,fundacjahumana@fundacjahumana.pl,Arek Włodarczyk,OPP
"FUNDACJA POMOCY DZIECIOM ""HUMANA""",fundacjahumana.pl,fundacjahumana.pl,https://www.pitax.pl/,SEO,static,,691-471-678,fundacjahumana@fundacjahumana.pl,Arek Włodarczyk,OPP
Fundacja Pomocy Dzieciom Przewlekle Chorym Jerzyk,http://www.fundacjajerzyk.pl/,http://www.fundacjajerzyk.pl/,https://www.pitax.pl/rozlicz/0000370505/?cel=Przekarz 1% podatku,ONL,static,,166783470,biuro@fundacjajerzyk.pl,Artur Cieliński,OPP
Fundacja Pomocy Dzieciom Przewlekle Chorym Jerzyk,http://www.fundacjajerzyk.pl/,http://www.fundacjajerzyk.pl/,https://www.iwop.pl/,SEO2,static,,166783470,biuro@fundacjajerzyk.pl,Artur Cieliński,OPP
Fundacja Pomocy Dzieciom Przewlekle Chorym Jerzyk,http://www.fundacjajerzyk.pl/,http://www.fundacjajerzyk.pl/,https://www.pitax.pl/,SEO,static,,166783470,biuro@fundacjajerzyk.pl,Artur Cieliński,OPP
Fundacja Pomocy Dzieciom Przewlekle Chorym Jerzyk,http://www.fundacjajerzyk.pl/,http://www.fundacjajerzyk.pl/,https://www.pitax.pl/rozlicz/0000303076/,ONL,static,,166783470,biuro@fundacjajerzyk.pl,Artur Cieliński,OPP
Fundacja Pomocy Goldenom Aurea,http://www.aurea.org.pl,http://www.aurea.org.pl,https://www.pitax.pl/,SEO,static,,735 784 407,fundacja@aurea.org.pl,Alicja Jakubowska,OPP
Fundacja Pomocy Goldenom Aurea,http://www.aurea.org.pl,http://www.aurea.org.pl,https://www.iwop.pl/,SEO2,static,,735 784 407,fundacja@aurea.org.pl,Alicja Jakubowska,OPP
Fundacja Pomocy Goldenom Aurea,http://www.aurea.org.pl,http://www.aurea.org.pl,https://www.pitax.pl/krs/0000303076,LP,static,,735 784 407,fundacja@aurea.org.pl,Alicja Jakubowska,OPP
Fundacja Pomorskie Hospicjum dla Dzieci,http://www.pomorskiehospicjum.pl,http://pomorskiehd.pl/1-podatku-2/,http://www.pitax.pl/rozlicz/0000296652/,ONL,static,,665864242,kontakt@pomorskiehospicjum.pl,,OPP
Fundacja Pomorskie Hospicjum dla Dzieci,http://www.pomorskiehospicjum.pl,http://pomorskiehd.pl/1-podatku-2/,https://www.iwop.pl/,SEO2,static,,665864242,kontakt@pomorskiehospicjum.pl,,OPP
Fundacja Pomorskie Hospicjum dla Dzieci,http://www.pomorskiehospicjum.pl,http://pomorskiehd.pl/1-podatku-2/,https://www.pitax.pl/,SEO,static,,665864242,kontakt@pomorskiehospicjum.pl,,OPP
Fundacja Profilaktyki i Odnowy Rodziny,http://www.odnowarodzin.org.pl,http://www.odnowarodzin.org.pl/jeden-procent,https://www.pitax.pl/rozlicz/0000500337,ONL,static,,699 933 602,opior@wp.pl,,OPP
Fundacja Profilaktyki i Odnowy Rodziny,http://www.odnowarodzin.org.pl,http://www.odnowarodzin.org.pl/jeden-procent,https://www.pitax.pl/,SEO,static,,699 933 602,opior@wp.pl,,OPP
Fundacja Profilaktyki i Odnowy Rodziny,http://www.odnowarodzin.org.pl,http://www.odnowarodzin.org.pl/jeden-procent,https://www.iwop.pl/,SEO2,static,,699 933 602,opior@wp.pl,,OPP
Fundacja Projektów Autorskich Ars Creatori,http://www.arscreatori.com,http://arscreatori.pl/podziel-sie-1-podatku/, https://www.pitax.pl/rozlicz/0000511336/?cel=PodajCel,ONL,static,,601 292 919,biuro@arscreatori.pl,,OPP
Fundacja Projektów Autorskich Ars Creatori,http://www.arscreatori.com,http://arscreatori.pl/podziel-sie-1-podatku/,https://www.iwop.pl/,SEO2,static,,601 292 919,biuro@arscreatori.pl,,OPP
Fundacja Projektów Autorskich Ars Creatori,http://www.arscreatori.com,http://arscreatori.pl/podziel-sie-1-podatku/,https://www.pitax.pl/,SEO,static,,601 292 919,biuro@arscreatori.pl,,OPP
Fundacja Rodzin Polskich im. Św. Jana Pawła II,http://fundacjarodzin.pl,http://fundacjarodzin.pl/pomoc/1-procent-podatku/,https://www.pitax.pl/,SEO,static,,698 748 548,eugeniusz.fick@fundacjarodzin.pl,Eugeniusz Fick,OPP
Fundacja Rodzin Polskich im. Św. Jana Pawła II,http://fundacjarodzin.pl,http://fundacjarodzin.pl/pomoc/1-procent-podatku/,https://www.pitax.pl/rozlicz/0000386878/?cel=Fundacja%20Rodzin,ONL,static,,698 748 548,eugeniusz.fick@fundacjarodzin.pl,Eugeniusz Fick,OPP
Fundacja Rodzin Polskich im. Św. Jana Pawła II,http://fundacjarodzin.pl,http://fundacjarodzin.pl/pomoc/1-procent-podatku/,https://www.iwop.pl/,SEO2,static,,698 748 548,eugeniusz.fick@fundacjarodzin.pl,Eugeniusz Fick,OPP
Fundacja Rozwoju Kardiochirurgii im. Profesora Zbigniewa Religi,http://www.frk.pl,http://frk.pl/wspolpraca-ze-sponsorami.html,https://www.pitax.pl/rozlicz/0000069136/,ONL,static,,32 3735601,sekretariat@frk.pl,Małgorzata Wende,OPP
Fundacja Rozwoju Kardiochirurgii im. Profesora Zbigniewa Religi,http://www.frk.pl,http://frk.pl/wspolpraca-ze-sponsorami.html,https://www.iwop.pl/,SEO2,static,,32 3735601,sekretariat@frk.pl,Małgorzata Wende,OPP
Fundacja Rozwoju Kardiochirurgii im. Profesora Zbigniewa Religi,http://www.frk.pl,http://frk.pl/wspolpraca-ze-sponsorami.html,https://www.pitax.pl/,SEO,static,,32 3735601,sekretariat@frk.pl,Małgorzata Wende,OPP
Fundacja Serce dla Serca,http://sercedlaserca.org,http://prostypit.pl/,https://www.pitax.pl/pobierz/0000416517/,WIN,static,,625846322,sekretariat@sercedlaserca.org,,OPP
Fundacja Serce dla Serca,http://sercedlaserca.org,http://prostypit.pl/,https://www.pitax.pl/,SEO,static,,625846322,sekretariat@sercedlaserca.org,,OPP
Fundacja Splotu Ramiennego,http://www.fsr.pl,http://www.otwarteramiona.pl/2017/10/24/jeden-procent-podatku/,https://www.pitax.pl/rozlicz/0000142952/?cel=,ONL,static,,227512416,m.ciborowska@fsr.pl,Magda Belka,OPP
Fundacja Splotu Ramiennego,http://www.fsr.pl,http://www.otwarteramiona.pl/pomoc/jeden-procent/,https://www.pitax.pl/,SEO,static,,227512416,m.ciborowska@fsr.pl,Magda Belka,OPP
Fundacja Społeczności Ewangelizacji Dzieci,http://cefpolska.pl,https://www.cefpolska.pl/kopia-konto-przelew,https://www.pitax.pl/rozlicz/0000178591/?cel=S%C5%82uzba%20w%C5%9Br%C3%B3d%20dzieci,ONL,static,,32 210 52 15,biuro@cefpolska.pl,Łukasz Gruszczyński,OPP
Fundacja Społeczności Ewangelizacji Dzieci,http://cefpolska.pl,https://www.cefpolska.pl/kopia-konto-przelew,https://www.pitax.pl/,SEO,static,,32 210 52 15,biuro@cefpolska.pl,Łukasz Gruszczyński,OPP
Fundacja Społeczności Ewangelizacji Dzieci,http://cefpolska.pl,https://www.cefpolska.pl/kopia-konto-przelew,https://www.pitax.pl/pobierz/0000178591/,WIN,static,,32 210 52 15,biuro@cefpolska.pl,Łukasz Gruszczyński,OPP
Fundacja Szkwał - Morze dla Młodzieży,http://fundacjaszkwal.org,http://www.fundacjaszkwal.org/?p=21,http://www.pitax.pl/krs/0000312236,LP,static,,723 32 05 88,kapitan@jachtszkwal.pl,Zbigniew Werner,OPP
Fundacja Szkwał - Morze dla Młodzieży,http://fundacjaszkwal.org,http://www.fundacjaszkwal.org/?p=22,http://www.iwop.pl/,SEO2,static,,723 32 05 88,kapitan@jachtszkwal.pl,Zbigniew Werner,OPP
Fundacja Szkwał - Morze dla Młodzieży,http://fundacjaszkwal.org,http://www.fundacjaszkwal.org/?p=23,http://www.pitax.pl/,SEO,static,,723 32 05 88,kapitan@jachtszkwal.pl,Zbigniew Werner,OPP
Fundacja TDJ na rzecz Nauki i Rozwoju,https://fundacjatdj.pl,https://fundacjatdj.pl/1-2/,https://www.pitax.pl/opp/zestaw-formularzy-pit-dla-opp/?krs=0000294837,OTH,static,,693871712,fundacja@tdj.pl,Janusz Gorol,OPP
Fundacja TDJ na rzecz Nauki i Rozwoju,https://fundacjatdj.pl,https://fundacjatdj.pl/1-2/,https://www.iwop.pl/,SEO2,static,,693871712,fundacja@tdj.pl,Janusz Gorol,OPP
Fundacja TDJ na rzecz Nauki i Rozwoju,https://fundacjatdj.pl,https://fundacjatdj.pl/1-2/,https://www.pitax.pl/,SEO,static,,693871712,fundacja@tdj.pl,Janusz Gorol,OPP
Fundacja Uśmiech Dziecka,http://www.usmiechdziecka.org.pl/,http://usmiechdziecka.org.pl/1-procent/,https://www.pitax.pl/pobierz/0000098397/,WIN,static,,58 572 78 97,fundacja@usmiechdziecka.org.pl,Jolanta Weinar–Opajdowska,OPP
Fundacja Uśmiech Dziecka,http://www.usmiechdziecka.org.pl/,http://usmiechdziecka.org.pl/1-procent/,https://www.pitax.pl/rozlicz/0000098397/,ONL,static,,58 572 78 97,fundacja@usmiechdziecka.org.pl,Jolanta Weinar–Opajdowska,OPP
Fundacja Uśmiech Dziecka,http://www.usmiechdziecka.org.pl/,http://usmiechdziecka.org.pl/1-procent/,https://www.pitax.pl/,SEO,static,,58 572 78 97,fundacja@usmiechdziecka.org.pl,Jolanta Weinar–Opajdowska,OPP
Fundacja Waldiego - Serce Na Dłoni,http://www.serce-na-dloni.pl,http://www.serce-na-dloni.pl/,https://www.iwop.pl/,SEO2,static,,516477002,fundacja.waldiego@gmail.com,Waldemar Kowalski,OPP
Fundacja Waldiego - Serce Na Dłoni,http://www.serce-na-dloni.pl,http://www.serce-na-dloni.pl/,https://www.pitax.pl/,SEO,static,,516477002,fundacja.waldiego@gmail.com,Waldemar Kowalski,OPP
Fundacja Waldiego - Serce Na Dłoni,http://www.serce-na-dloni.pl,http://www.serce-na-dloni.pl/,https://www.pitax.pl/krs/0000278355,LP,static,,516477002,fundacja.waldiego@gmail.com,Waldemar Kowalski,OPP
Fundacja Wspólna Droga United Way Polska,http://www.unitedway.pl/,https://www.unitedway.pl/1-of-tax-only-for-tax-settlement-in-poland/,https://www.pitax.pl/rozlicz/0000071715/?cel=PodajCel,ONL,static,,22 621 28 09,biuro@wspolnadroga.pl,Lucyna Kraśkiewicz,OPP
Fundacja Wspólna Droga United Way Polska,http://www.unitedway.pl/,https://www.unitedway.pl/1-of-tax-only-for-tax-settlement-in-poland/,https://www.iwop.pl/,SEO2,static,,22 621 28 09,biuro@wspolnadroga.pl,Lucyna Kraśkiewicz,OPP
Fundacja Wspólna Droga United Way Polska,http://www.unitedway.pl/,https://www.unitedway.pl/1-of-tax-only-for-tax-settlement-in-poland/,https://www.pitax.pl/,SEO,static,,22 621 28 09,biuro@wspolnadroga.pl,Lucyna Kraśkiewicz,OPP
"Fundacja ""Wygrajmy Siebie""",http://www.wygrajmysiebie.pl,http://wygrajmysiebie.pl/1-i-opp/,https://www.pitax.pl/pobierz/0000420987/,WIN,static,,539 965 739,wygrajmysiebie@gmail.com,Tomasz Guzik,OPP
"Fundacja ""Wygrajmy Siebie""",http://www.wygrajmysiebie.pl,http://wygrajmysiebie.pl/1-i-opp/,https://www.iwop.pl/,SEO2,static,,539 965 739,wygrajmysiebie@gmail.com,Tomasz Guzik,OPP
"Fundacja ""Wygrajmy Siebie""",http://www.wygrajmysiebie.pl,http://wygrajmysiebie.pl/1-i-opp/,https://www.pitax.pl/,SEO,static,,539 965 739,wygrajmysiebie@gmail.com,Tomasz Guzik,OPP
"Fundacja ""Z Myślą o Tobie""",http://www.zmyslaotobie.org/,http://www.zmyslaotobie.org/index.php/podstrona/wsparcie/,https://www.pitax.pl/krs/0000433626/,LP,static,,606 333 338,info@zmyslaotobie.org,Cezary Sobocinski,OPP
"Fundacja ""Z Myślą o Tobie""",http://www.zmyslaotobie.org/,http://www.zmyslaotobie.org/index.php/podstrona/wsparcie/,https://www.iwop.pl/,SEO2,static,,606 333 338,info@zmyslaotobie.org,Cezary Sobocinski,OPP
"Fundacja ""Z Myślą o Tobie""",http://www.zmyslaotobie.org/,http://www.zmyslaotobie.org/index.php/podstrona/wsparcie/,https://www.pitax.pl/,SEO,static,,606 333 338,info@zmyslaotobie.org,Cezary Sobocinski,OPP
Fundacja Zielonej Doliny Odry i Warty,http://www.fzdow.pl,http://przyroda.zdow.pl/,https://www.pitax.pl/krs/0000260311/,LP,static,,534 858 565,fzdow@fzdow.pl,Karol Duer,OPP
Fundacja Zielonej Doliny Odry i Warty,http://www.fzdow.pl,http://przyroda.zdow.pl/wsparcie/,https://www.pitax.pl/krs/0000260311/,LP,static,,534 858 565,fzdow@fzdow.pl,Karol Duer,OPP
Fundacja Zielonej Doliny Odry i Warty,http://www.fzdow.pl,http://przyroda.zdow.pl/wsparcie/,​https://www.pitax.pl/​,SEO,static,,534 858 565,fzdow@fzdow.pl,Karol Duer,OPP
Fundacja Ziemi Świdnickiej na rzecz Wspierania Profesjonalnej Pomocy SKSK,http://www.sksk.swidnica.pl/,http://www.sksk.swidnica.pl/,https://www.pitax.pl/krs/0000230762/,LP,static,,691501993,,Robert Klimkiewicz,OPP
Fundacja Ziemi Świdnickiej na rzecz Wspierania Profesjonalnej Pomocy SKSK,http://www.sksk.swidnica.pl/,http://www.sksk.swidnica.pl/,https://www.iwop.pl/,SEO2,static,,691501993,,Robert Klimkiewicz,OPP
Fundacja Ziemi Świdnickiej na rzecz Wspierania Profesjonalnej Pomocy SKSK,http://www.sksk.swidnica.pl/,http://www.sksk.swidnica.pl/,https://www.pitax.pl/,SEO,static,,691501993,,Robert Klimkiewicz,OPP
"GKP ""KAROL"" PĘPLINO",http://www.karolpeplino.futbolowo.pl,http://karolpeplino.futbolowo.pl/,https://www.iwop.pl/,SEO2,dynamic,,608184214,,Petrus Marcin,OPP
"GKP ""KAROL"" PĘPLINO",http://www.karolpeplino.futbolowo.pl,http://karolpeplino.futbolowo.pl/,https://www.pitax.pl/,SEO,dynamic,,608184214,,Petrus Marcin,OPP
"GKP ""KAROL"" PĘPLINO",http://www.karolpeplino.futbolowo.pl,http://karolpeplino.futbolowo.pl/,https://www.pitax.pl/rozlicz/0000030590/?cel=PodajCel,ONL,dynamic,,608184214,,Petrus Marcin,OPP
Henrykowskie Stowarzyszenie w Siemczynie,http://www.palacsiemczyno.pl/index.php?option=com_content&view=article&id=144&Itemid=272&lang=pl,http://www.palacsiemczyno.pl/index.php?option=com_content&view=article&id=144&Itemid=272&lang=pl,http://www.pitax.pl/rozlicz/0000247103/?cel=PodajCel,ONL,static,,663 840 100,hss@palacsiemczyno.pl,bogdan andziak,OPP
Henrykowskie Stowarzyszenie w Siemczynie,http://www.palacsiemczyno.pl/index.php?option=com_content&view=article&id=144&Itemid=272&lang=pl,http://www.palacsiemczyno.pl/index.php?option=com_content&view=article&id=36&Itemid=169&lang=pl,https://www.iwop.pl/,SEO2,static,,663 840 100,hss@palacsiemczyno.pl,bogdan andziak,OPP
Henrykowskie Stowarzyszenie w Siemczynie,http://www.palacsiemczyno.pl/index.php?option=com_content&view=article&id=144&Itemid=272&lang=pl,http://www.palacsiemczyno.pl/index.php?option=com_content&view=article&id=36&Itemid=169&lang=pl,https://www.pitax.pl/,SEO,static,,663 840 100,hss@palacsiemczyno.pl,bogdan andziak,OPP
Instytut Naturalnego Planowania Rodziny Według Metody prof. dr med. J. Rotzera,http://www.iner.pl,http://iner.pl/wesprzyj-1/,https://www.pitax.pl/rozlicz/0000167769/,ONL,static,,22 629 06 89,biuro@iner.pl,Joanna Zalewska,OPP
Instytut Naturalnego Planowania Rodziny Według Metody prof. dr med. J. Rotzera,http://www.iner.pl,http://iner.pl/wesprzyj-1/,https://www.iwop.pl/,SEO2,static,,22 629 06 89,biuro@iner.pl,Joanna Zalewska,OPP
Instytut Naturalnego Planowania Rodziny Według Metody prof. dr med. J. Rotzera,http://www.iner.pl,http://iner.pl/wesprzyj-1/,https://www.pitax.pl/,SEO,static,,22 629 06 89,biuro@iner.pl,Joanna Zalewska,OPP
Jarosławska Fundacja Pomocna Dłoń,http://www.pomocna-dlon.com,"http://www.pomocna-dlon.com/przekaz-1-,62.html",https://www.pitax.pl/krs/0000094513/,LP,static,,16 621 11 72,pomocnadlon12@interia.pl,Alicja Zając,OPP
Jarosławska Fundacja Pomocna Dłoń,http://www.pomocna-dlon.com,"http://www.pomocna-dlon.com/przekaz-1-,62.html",https://www.iwop.pl/,SEO2,static,,16 621 11 72,pomocnadlon12@interia.pl,Alicja Zając,OPP
Jarosławska Fundacja Pomocna Dłoń,http://www.pomocna-dlon.com,"http://www.pomocna-dlon.com/przekaz-1-,62.html",https://www.pitax.pl/,SEO,static,,16 621 11 72,pomocnadlon12@interia.pl,Alicja Zając,OPP
Kamienica 1 - Fundacja Na Rzecz Rozwoju Sztuki I Promocji Zdrowia,http://kamienica1.pl,http://kamienica1.pl/wesprzyj-fundacje/,https://www.pitax.pl/rozlicz/0000377928/,ONL,static,,503 796 524,kontakt@kamienica1.pl,Katarzyna Piszcz,OPP
nie ma seo,,,,SEO,,,,,,OPP
Katolicki Międzyszkolny Klub Szachowy Victoria,http://www.victoria-kielce.org,http://victoria-kielce.org/,https://www.pitax.pl/krs/0000345950/,LP,static,,605989473,jarosz.victoriakielce@interia.pl,Leszek Jarosz,OPP
Katolicki Międzyszkolny Klub Szachowy Victoria,http://www.victoria-kielce.org,http://victoria-kielce.org/,https://www.iwop.pl/,SEO2,static,,605989473,jarosz.victoriakielce@interia.pl,Leszek Jarosz,OPP
Katolicki Międzyszkolny Klub Szachowy Victoria,http://www.victoria-kielce.org,http://victoria-kielce.org/,https://www.pitax.pl/,SEO,static,,605989473,jarosz.victoriakielce@interia.pl,Leszek Jarosz,OPP
Katolickie Stowarzyszenie Osób Niepełnosprawnych Diecezji Toruńskiej im. Wandy Szuman,http://szumanowka.pl,http://szumanowka.pl/jeden-procent/#more-419,https://www.pitax.pl/pobierz/0000276112/,WIN,static,,56 6509059,kson.dt@wp.pl,,OPP
Katolickie Stowarzyszenie Osób Niepełnosprawnych Diecezji Toruńskiej im. Wandy Szuman,http://szumanowka.pl,http://szumanowka.pl/jeden-procent/#more-420,https://www.iwop.pl/,SEO2,static,,56 6509059,kson.dt@wp.pl,,OPP
