TOWARZYSTWO WSPIERANIA TWÓRCZOŚCI DZIECIĘCEJ "SŁONECZNI",0000095730,
STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ "ŚWIATŁO NADZIEI",0000095767,
FUNDACJA "CZARTAK",0000095802,
RUDZKI KLUB SPORTOWY,0000095843,
FUNDACJA ZESPOŁU SZKÓŁ KATOLICKICH IM. JANA PAWŁA II,0000095861,
FUNDACJA OCHRONY ZABYTKÓW PRZEMYSŁU I TECHNIKI,0000095892,
FUNDACJA "POLITRAUMA" PRZY WOJEWÓDZKIM SZPITALU SPECJALISTYCZNYM NR 5 IM ŚW. BARBARY W SOSNOWCU,0000095954,
TORUŃSKI KLUB SPORTOWO-TURYSTYCZNY "BUDOWLANI",0000096044,
KRYNICKIE TOWARZYSTWO HOKEJOWE KLUB MŁODZIEŻOWY KRYNICA,0000096072,
SPOŁECZNE TOWARZYSTWO EDUKACYJNE W KATOWICACH,0000096101,
CHOJNICKIE STOWARZYSZENIE KOBIET "AMAZONKI",0000096256,
ODDZIAŁ WIELKOPOLSKI STOWARZYSZENIA ZASTĘPCZEGO RODZICIELSTWA,0000096310,
FUNDACJA NA RZECZ ZAPOBIEGANIA NARKOMANII "MARATON",0000096357,
STOWARZYSZENIE RODZICÓW ORAZ PRZYJACIÓŁ DZIECI I OSÓB NIEPEŁNOSPRAWNYCH - "BLIŻEJ DZIECKA",0000096480,
"TOWARZYSTWO MIŁOŚNIKÓW GORZANOWA",0000096521,
STOWARZYSZENIE OŚWIATOWE W ŻARACH,0000096523,
TOWARZYSTWO DZIAŁAŃ TWÓRCZYCH "TALENT" W BIAŁYMSTOKU,0000096589,
SPOŁECZNE TOWARZYSTWO OŚWIATOWE SAMODZIELNE KOŁO TERENOWE NR 188 W CZĘSTOCHOWIE,0000096615,
ZWIĄZEK STOWARZYSZEŃ POMOCY OSOBOM NIEPEŁNOSPRAWNYM POWIATU RZESZOWSKIEGO,0000096678,
KRAJOWE TOWARZYSTWO AUTYZMU,0000096793,
KASZUBSKI INSTYTUT ROZWOJU,0000096847,
TOWARZYSTWO KSZTAŁCENIA ARTYSTYCZNEGO,0000096883,
STOWARZYSZENIE WOLONTARIUSZY "DA DU",0000096997,
TOWARZYSTWO IZERSKIE,0000097019,
"FUNDACJA ABCXXI - CAŁA POLSKA CZYTA DZIECIOM",0000097051,
MIEJSKI KLUB TENISOWY,0000097057,
OCHOTNICZA STRAŻ POŻARNA ZAJĄCZKI PIERWSZE,0000097062,
FUNDACJA WARSZAWSKIE HOSPICJUM DLA DZIECI,0000097123,
FUNDACJA WSPÓŁPRACY POLSKO-NIEMIECKIEJ,0000097168,
FUNDACJA "DOM DZIECI BENJAMIN",0000097202,
"PUŁAWSKIE CENTRUM PRZEDSIĘBIORCZOŚCI",0000097219,
STOWARZYSZENIE RÓWNYCH SZANS,0000097331,
CHORZOWSKIE STOWARZYSZENIE TRZEŹWOŚCIOWE "FENIKS",0000097403,
STOWARZYSZENIE MŁODZIEŻY I OSÓB Z PROBLEMAMI PSYCHICZNYMI, ICH RODZIN I PRZYJACIÓŁ "POMOST",0000097425,
OCHOTNICZA STRAŻ POŻARNA W WĘGIERSKIEJ GÓRCE,0000097530,
WIELKOPOLSKI OKRĘGOWY ZWIĄZEK ŻEGLARSKI,0000097564,
STOWARZYSZENIE AKADEMICKIE MOST,0000097644,
STOWARZYSZENIE DZIECI HOLOCAUSTU W POLSCE,0000097668,
STOWARZYSZENIE "WSPÓLNOTA BUKOWIŃSKA",0000097696,
OCHOTNICZA STRAŻ POŻARNA W LETNICY,0000097768,
MATIO FUNDACJA POMOCY RODZINOM I CHORYM NA MUKOWISCYDOZĘ,0000097900,
"KONTAKT" RODZICÓW, OPIEKUNÓW I PRZYJACIÓŁ NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH INTELEKTUALNIE PRZY SZKOLE PODSTAWOWEJ NR 41 SPECJALNEJ W ZABRZU,0000097903,
STOWARZYSZENIE PIELĘGNIAREK I POŁOŻNYCH NA RZECZ ROZWOJU, PROMOCJI I DOSKONALENIA ZAWODOWEGO,0000097983,
TOWARZYSTWO KRZEWIENIA KULTURY FIZYCZNEJ "START" W POLKOWICACH,0000098014,
GDAŃSKI KLUB FANTASTYKI,0000098018,
MAZOWIECKIE STOWARZYSZENIE NA RZECZ DZIECI I MŁODZIEŻY Z MÓZGOWYM PORAŻENIEM DZIECIĘCYM - "KROK DALEJ",0000098165,
KLUB SPORTOWY "SIARKA",0000098178,
STOWARZYSZENIE PRZYJACIÓŁ ZAKŁADU KONSERWACJI MALARSTWA I RZEŹBY POLICHROMOWANEJ TORUŃSKIEJ SZKOŁY KONSERWACJI,0000098197,
STOWARZYSZENIE HONOROWYCH DAWCÓW KRWI,0000098259,
STOWARZYSZENIE RODZIN WIELODZIETNYCH - MYSŁOWICE,0000098294,
FUNDACJA "UŚMIECH DZIECKA",0000098397,
STOWARZYSZENIE ŚPIEWACZE "CANTORES MINORES",0000098422,
POZNAŃSKI KLUB KARATE KYOKUSHIN,0000098456,
POLSKIE TOWARZYSTWO BADAŃ RADIACYJNYCH IM. MARII SKŁODOWSKIEJ-CURIE,0000098530,
STOWARZYSZENIE POMOCY OSOBOM Z AUTYZMEM,0000098534,
FUNDACJA POMOCY SPOŁECZNEJ "EVA",0000098653,
STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ RUCHOWO "TĘCZA" W SZCZECINIE,0000098680,
STOWARZYSZENIE SERCE W DOBRE RĘCE PRZY KLINICE KARDIOLOGII DZIECIĘCEJ I WAD WRODZONYCH SERCA,0000098724,
FUNDACJA AZYLU POD PSIM ANIOŁEM,0000098734,
SPOŁECZNA FUNDACJA "ZDROWE SERCE",0000098769,
STOWARZYSZENIE GOŁDAPSKI FUNDUSZ LOKALNY,0000098782,
STOWARZYSZENIE POMOCY RODZINIE I DZIECIOM "SZANSA",0000099022,
TOWARZYSTWO PRZYJACIÓŁ ŁODZI,0000099030,
POLSKIE TOWARZYSTWO TURYSTYCZNO-KRAJOZNAWCZE ODDZIAŁ PTTK "PODBESKIDZIE" W BIELSKU-BIAŁEJ,0000099074,
TOWARZYSTWO PSYCHOPROFILAKTYCZNE ODDZIAŁ BIELSKO-BIAŁA,0000099189,
TOWARZYSTWO MIŁOŚNIKÓW DZIERŻONIOWA,0000099206,
POLSKIE STOWARZYSZENIE PRAWNIKÓW AGRARYSTÓW,0000099305,
POLSKI ZWIĄZEK LEKKIEJ ATLETYKI MASTERS,0000099312,
WOJSKOWY KLUB SPORTOWY "GRUNWALD" POZNAŃ,0000099349,
FUNDACJA "ZWIERZĘTA KRAKOWA",0000099438,
FUNDACJA TOBIASZKI,0000099443,
POLSKIE TOWARZYSTWO EKONOMICZNE,0000099464,
KLUB INTELIGENCJI KATOLICKIEJ,0000099466,
TOWARZYSTWO ŚPIEWACZE "LUTNIA" IM. JANA ORSZULIKA W STRUMIENIU,0000099488,
ŚLĄSKIE STOWARZYSZENIE AD VITAM DIGNAM W KATOWICACH,0000099504,
KOMITET OCHRONY PRAW DZIECKA,0000099511,
ZWIĄZEK POLSKICH AUTORÓW I KOMPOZYTORÓW "ZAKR",0000099572,
FUNDACJA OŚWIATOWA "JAROSTY",0000099579,
STOWARZYSZENIE PRZYJACIÓŁ OPIEKI PALIATYWNO-HOSPICYJNEJ,0000099591,
FUNDACJA "MALI SZCZĘŚLIWI" IM. JANUSZA KORCZAKA,0000099653,
SZCZECIŃSKIE STOWARZYSZENIE POMOCY AUTYSTOM,0000099659,
FUNDACJA ROZWOJU LUBELSKIEGO WYDZIAŁU FARMACEUTYCZNEGO IM. MGR WITOLDA ŁOBARZEWSKIEGO,0000099660,
POLSKI ZWIĄZEK NIEWIDOMYCH OKRĘG POMORSKI,0000099691,
LUDOWY KLUB SPORTOWY "ZAPORA" WAPIENICA,0000099699,
TOWARZYSTWO MIŁOŚNIKÓW LWOWA I KRESÓW POŁUDNIOWO-WSCHODNICH  ODDZIAŁ WROCŁAWSKI,0000099733,
"TOWARZYSTWO MIŁOŚNIKÓW CHRZĄSTAWY",0000099737,
TOWARZYSTWO OPIEKI NAD NIEPEŁNOSPRAWNYMI W USTRONIU,0000099847,
FUNDACJA DUSZPASTERSTWA BIBLIJNEGO "METANOIA",0000099867,
STOWARZYSZENIE PRZYJACIÓŁ TEATRU MODRZEJEWSKIEJ W LEGNICY,0000099986,
NIEZALEŻNY ZWIĄZEK HARCERSTWA CZERWONY MAK IM. BOHATERÓW MONTE CASSINO,0000100052,
BIEGUSY-STOWARZYSZENIE CHORYCH NA STWARDNIENIE ROZSIANE,0000100115,
"FUNDACJA ŚW.ANTONIEGO",0000100192,
FUNDACJA POMOCY DZIECIOM,0000100243,
STOWARZYSZENIE POMOCY DZIECIOM I RODZINOM "AMICI",0000100311,
ROTARY CLUB JELENIA GÓRA,0000100375,
LUDOWY KLUB SPORTOWY "IGLOOPOL" DĘBICA,0000100485,
FUNDACJA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO SZPITALA MURCKI W KATOWICACH,0000100500,
KARKONOSKI SEJMIK OSÓB NIEPEŁNOSPRAWNYCH,0000100516,
FUNDACJA "AKADEMIA EUROPEJSKA KULICE-KUELZ",0000100524,
STOWARZYSZENIE ABSTYNENCKIE "NOWE ŻYCIE",0000100552,
STOWARZYSZENIE PRZYJACIÓŁ MIASTA KAMIEŃSKA,0000100566,
STOWARZYSZENIE ROWEROWY POZNAŃ - "SEKCJA ROWERZYSTÓW MIEJSKICH",0000100596,
KLUB SPORTOWY SEKCJA NARCIARSKA POLSKIEGO TOWARZYSTWA TATRZAŃSKIEGO-1907,0000100634,
TOWARZYSTWO BAMBRÓW POZNAŃSKICH,0000100686,
STOWARZYSZENIE RODZICÓW I PRZYJACIÓŁ DZIECI I OSÓB SPECJALNEJ TROSKI "TROSKA",0000100708,
POLSKIE TOWARZYSTWO HISTORYCZNE,0000100740,
FUNDACJA NA RZECZ WSPIERANIA SZKÓŁ I PRZEDSZKOLI INTEGRACYJNYCH,0000100777,
FUNDACJA LAURENTIUS,0000100948,
STOWARZYSZENIE "DAĆ NADZIEJĘ",0000100960,
OCHOTNICZA STRAŻ POŻARNA W KRASOCINIE,0000101080,
STOWARZYSZENIE RODZIN KATOLICKICH ARCHIDIECEZJI CZĘSTOCHOWSKIEJ,0000101177,
FUNDACJA IM. STEFANA BATOREGO,0000101194,
STOWARZYSZENIE OCHOTNICZYCH HUFCÓW PRACY TERENOWY ODDZIAŁ W BIAŁYMSTOKU,0000101273,
DOLNOŚLĄSKIE STOWARZYSZENIE PRZYJACIÓŁ DZIECI I MŁODZIEŻY Z WADAMI SŁUCHU "SONORUS",0000101306,
FUNDACJA POMOCY WDOWOM I SIEROTOM PO POLEGŁYCH POLICJANTACH,0000101309,
FUNDACJA POLSKIEGO PAŃSTWA PODZIEMNEGO,0000101325,
STOWARZYSZENIE INSTYTUT PROMOCJI NAUCZYCIELI "SOLIDARNOŚĆ" W GDAŃSKU,0000101333,
LIONS CLUB KRAKÓW STARE MIASTO,0000101426,
FUNDACJA "MICROFINANCE CENTRE",0000101471,
STOWARZYSZENIE "POMÓŻ DZIECIOM",0000101494,
STOWARZYSZENIE PRZYJACIÓŁ I RODZICÓW OSÓB Z UPOŚLEDZENIEM INTELEKTUALNYM "JUTRZENKA",0000101520,
SPOŁECZNY FUNDUSZ "LUDZI DOBREJ WOLI",0000101525,
STOWARZYSZENIE NAUCZYCIELI I WYCHOWAWCÓW W KIELCACH,0000101574,
"RUCH KOBIET DO WALKI Z RAKIEM PIERSI - EUROPA DONNA LEGNICA",0000101623,
"TOWARZYSTWO ZIEMI GŁOGOWSKIEJ",0000101660,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "RADOŚĆ ŻYCIA",0000101679,
FUNDACJA DLA SZPITALA SPECJALISTYCZNEGO ŚW. ZOFII W WARSZAWIE,0000101727,
STOWARZYSZENIE CENTRUM INFORMACJI SPOŁECZNEJ - CIS,0000101748,
GDYŃSKIE STOWARZYSZENIE "FAMILIA",0000101891,
LUDOWY KLUB SPORTOWY "ZAPORA" PORĄBKA,0000101910,
DZIECIAKI CHOJRAKI STOWARZYSZENIE WSPIERANIA TRANSPLANTACJI SZPIKU I ONKOLOGII DZIECIĘCEJ,0000102034,
ORATORIUM ŚWIĘTOKRZYSKIE ŚWIĘTEGO JANA BOSKO W KIELCACH,0000102124,
STOWARZYSZENIE "SZKOŁY DLA POKOJU",0000102171,
BUSKI OŚRODEK TRZEŹWOŚCI "ZDRÓJ",0000102175,
STOWARZYSZENIE RODZIN KATOLICKICH ARCHIDIECEZJI ŁÓDZKIEJ ODDZIAŁ W BEŁCHATOWIE,0000102199,
FUNDACJA TOWARZYSTWA SZKOLNEGO IM.MIKOŁAJA REJA,0000102211,
POLSKIE TOWARZYSTWO CHEMICZNE,0000102287,
STOWARZYSZENIE ŻOLIBORZAN,0000102333,
FUNDACJA CENTRUM TWÓRCZOŚCI NARODOWEJ,0000102389,
JACHTKLUB STOCZNI GDAŃSKIEJ,0000102521,
POZNAŃSKIE STOWARZYSZENIE PROMOCJI SZTUKI,0000102528,
STOWARZYSZENIE WSPIERANIA INICJATYW GOSPODARCZYCH ORAZ ROZWOJU ZIEMI GRANOWSKIEJ,0000102679,
ZWIĄZEK SZLACHTY POLSKIEJ,102686,
"BIEG PIASTÓW",0000102760,
TOWARZYSTWO OPIEKI PALIATYWNEJ IM. JANINY RÓŻYCKIEJ,0000102768,
STOWARZYSZENIE PRZYJACIÓŁ KARDIOCHIRURGII,0000102786,
FUNDACJA MAGELLAN,0000102841,
STOWARZYSZENIE "NASZA SZKOŁA",0000102889,
STOWARZYSZENIE PRZYJACIÓŁ KOSZALINA,0000102990,
WIELKOPOLSKIE TOWARZYSTWO KULTURALNE,0000103054,
FUNDUSZ LOKALNY "RAMŻA",0000103086,
BANK ŻYWNOŚCI W CZĘSTOCHOWIE,0000103100,
MIEJSKI KLUB SPORTOWY "WIERNA" W MAŁOGOSZCZU,0000103183,
FUNDACJA POMOCY SZKOŁOM POLSKIM NA WSCHODZIE IM. TADEUSZA GONIEWICZA,0000103209,
FUNDACJA ING DZIECIOM,0000103267,
TOWARZYSTWO MIŁOŚNIKÓW ZIEMI MUSZYŃSKIEJ W MUSZYNIE,0000103399,
STOWARZYSZENIE EDUKACJI KULTURALNEJ WIDOK,0000103409,
KLUB KARATE TRADYCYJNEGO "KUMADE",0000103437,
TOWARZYSTWO KRZEWIENIA KULTURY FIZYCZNEJ OGNISKO "WIERZBNO" W WARSZAWIE,0000103453,
STARGARDZKIE STOWARZYSZENIE CHORYCH NA SM,0000103615,
WOJEWÓDZKI ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W BYDGOSZCZY,0000103621,
STOWARZYSZENIE POMOCY W ROZWOJU SPOŁECZNYM I ZAWODOWYM OSÓB NIEPEŁNOSPRAWNYCH,0000103625,
KLUB AMAZONEK W MIĘDZYCHODZIE,0000103661,
LUDOWY KLUB SPORTOWY "ATOM" W DZIERŻONIOWIE,0000103666,
STOWARZYSZENIE "UROCZYSKO",0000103694,
PODLASKIE TOWARZYSTWO OŚWIATOWE W BIAŁYMSTOKU,0000103760,
KOŁO PRZYJACIÓŁ HARCERSTWA - STOWARZYSZENIE BYŁYCH INSTRUKTORÓW, WYCHOWANKÓW I SYMPATYKÓW SZCZEPU "PUSZCZA",0000103777,
ODDZIAŁ WIELKOPOLSKI POLSKIEGO ZWIĄZKU GŁUCHYCH,0000103857,
KALISKIE TOWARZYSTWO MUZYCZNE IM. ALFREDA WIŁKOMIRSKIEGO,0000103891,
FALENICKIE TOWARZYSTWO KULTURALNE,0000103919,
JEŹDZIECKI KLUB SPORTOWY "W SIODLE",0000103923,
STOWARZYSZENIE POMOCY OSOBOM POTRZEBUJĄCYM "PRZYSTAŃ",0000103973,
KRAJOWE STOWARZYSZENIE POMOCY SZKOLE,0000103990,
FUNDACJA TYGODNIKA POLITYKA,0000104137,
CHRZEŚCIJAŃSKI RUCH SPOŁECZNY "DOBRO WSPÓLNE",0000104160,
KLUB SPORTOWY "BŁĘKITNI JERZMANOWO",0000104202,
STOWARZYSZENIE ROZWOJU WSI GRODZISZCZE I WSI RUDNICA,0000104203,
MIĘDZYSZKOLNY LUDOWY KLUB SPORTOWY "CZARNI",0000104279,
FUNDACJA "DAR SERC",0000104323,
STOWARZYSZENIE POMOCY POTRZEBUJĄCYM IM.ŚW.ANTONIEGO,0000104365,
STOWARZYSZENIE RODZIN DZIECI I OSÓB NIEPEŁNOSPRAWNYCH "SERCE",0000104379,
STOWARZYSZENIE DOM TRZEŹWOŚCI,0000104401,
STOWARZYSZENIE POMOCY DZIECIOM Z CHOROBAMI SERCA I NEREK,0000104415,
KLUB SPORTOWY "WODNIK" ŚREM,0000104439,
TOWARZYSTWO PRZYJACIÓŁ GRODNA I WILNA,0000104450,
STOWARZYSZENIE OSÓB NIEPEŁNOSPRAWNYCH "SPRAWNI INACZEJ" W SKIERNIEWICACH,0000104514,
TOWARZYSTWO IM. EDYTY STEIN,0000104536,
POMORSKIE STOWARZYSZENIE PROMOCJI NAUKI,0000104625,
OCHOTNICZA STRAŻ POŻARNA W MIĘDZYRZECZU,0000104704,
"STOWARZYSZENIE POLSKICH WYCHOWANKÓW CAMP RISING SUN",0000104767,
LUDOWY KLUB SPORTOWY "ORZEŁ",0000104777,
POWSZECHNE TOWARZYSTWO OŚWIATOWE "EDUKACJA NARODOWA" IM. KS. GRZEGORZA PIRAMOWICZA,0000104789,
POLSKIE TOWARZYSTWO GIMNASTYCZNE "SOKÓŁ",0000104982,
FUNDACJA "PAMIĘĆ I POMOC" IM. DR. EDMUNDA GRYGLEWICZA,0000105033,
KLUB SPORTOWY IRONMAN CS POLSKA,0000105083,
GMINNY KLUB SPORTOWY "GRYF",0000105184,
FUNDACJA WYCHOWAWCÓW I MŁODZIEŻY "PROM",0000105207,
STOWARZYSZENIE RODZICÓW I OPIEKUNÓW DZIECI NIEPEŁNOSPRAWNYCH "UŚMIECH DZIECKA",0000105222,
STOWARZYSZENIE SPOŁECZNO-KULTURALNE "GROJCOWIANIE" W WIEPRZU,0000105241,
LUBUSKIE STOWARZYSZENIE POMOCY SZKOLE,0000105271,
MIĘDZYSZKOLNY KLUB LEKKOATLETYCZNY "12" JELENIA GÓRA,0000105344,
FUNDACJA NA RZECZ ROZWOJU SPOŁECZNOŚCI LOKALNEJ "ŚWIERADÓW-CZERNIAWA",0000105404,
FUNDACJA RONALDA MCDONALDA,0000105450,
STOWARZYSZENIE PRZYJACIÓŁ NIEWODNICY,0000105462,
SPORTOWY KLUB TANECZNY "FLAMENCO",0000105482,
STOWARZYSZENIE "ŁÓDŹ RATUNKOWA",0000105581,
UNIWERSYTECKA FUNDACJA "SZKOŁA PRAWA NIEMIECKIEGO W WARSZAWIE",0000105600,
LUDOWY KLUB SPORTOWY "HURAGAN",0000105716,
PODKARPACKIE STOWARZYSZENIE ZARZĄDCÓW NIERUCHOMOŚCI,0000105759,
STOWARZYSZENIE WSPIERANIA DOMU POMOCY SPOŁECZNEJ W TUROWIE,0000105794,
STOWARZYSZENIE AMAZONEK W KOŁOBRZEGU,0000105808,
CYWILNO WOJSKOWY KLUB SPORTOWY "RESOVIA",0000105816,
STOWARZYSZENIE DLA OSÓB NIEPEŁNOSPRAWNYCH "POMOCNA DŁOŃ",0000105985,
STOWARZYSZENIE POMOCY DZIECIOM Z NADPOBUDLIWOŚCIĄ PSYCHORUCHOWĄ I ICH RODZINOM "POMOST",0000106033,
STOWARZYSZENIE NA RZECZ OŚWIATY,0000106099,
ZWIĄZEK KOMBATANTÓW RZECZYPOSPOLITEJ POLSKIEJ I BYŁYCH WIĘŹNIÓW POLITYCZNYCH,0000106108,
"BANK ŻYWNOŚCI W ELBLĄGU",0000106109,
STOWARZYSZENIE NA RZECZ ZDROWIA PSYCHICZNEGO DZIECKA I RODZINY,0000106170,
STOWARZYSZENIE IMIENIA DOKTORA WOJCIECHA GRZYWNY,0000106211,
ORATORIUM ŚW. JANA BOSKO,0000106283,
TOWARZYSTWO POMOCY IM. ŚW.BRATA ALBERTA KOŁO GDAŃSKIE,0000106330,
INTEGRACYJNY KLUB AKTYWNEJ REHABILITACJI I SPORTU NIEWIDOMYCH "IKAR",0000106412,
FUNDACJA FUGA MUNDI,0000106416,
STOWARZYSZENIE DZIECI NIEPEŁNOSPRAWNYCH "UŚMIECH",0000106429,
STOWARZYSZENIE WSPIERANIA OPIEKI PALIATYWNEJ,0000106479,
JAROSŁAWSKIE STOWARZYSZENIE OŚWIATY I PROMOCJI ZDROWIA,0000106535,
STOWARZYSZENIE NA RZECZ NIEPEŁNOSPRAWNYCH ZE SZCZEGÓLNYM UWZGLĘDNIENIEM DZIECI I MŁODZIEŻY "ŻYCZLIWA DŁOŃ",0000106569,
LUDOWY ZESPÓŁ SPORTOWY W STANISZCZACH WIELKICH,0000106693,
FUNDACJA REKTORÓW POLSKICH,0000106747,
"ŁUKOWSKIE STOWARZYSZENIE ROZWOJU",0000106750,
FUNDACJA IM. KSIĘCIA KONSTANTEGO OSTROGSKIEGO,0000106814,
STOWARZYSZENIE RADA POLEK,0000106832,
FUNDACJA SZKOLNA IM. KSIĘDZA KARDYNAŁA STEFANA WYSZYŃSKIEGO,0000106868,
STOWARZYSZENIE SPOŁECZNO-OŚWIATOWE "ŻYĆ GODNIE" W ZALUTYNIU,0000106913,
PRYMASOWSKA FUNDACJA IM. KARDYNAŁA AUGUSTA HLONDA,106916,
FUNDACJA NA RZECZ DZIECI I MŁODZIEŻY "MAŁY PODRÓŻNIK",0000106927,
TOWARZYSTWO KRZEWIENIA KULTURY FIZYCZNEJ OGNISKO "ENERGIA" PRZY TAURON DYSTRYBUCJA S.A.,0000106940,
FUNDACJA "EKOMED",0000106950,
ZIELONOGÓRSKI LUDOWY KLUB LEKKOATLETYCZNY,0000106956,
STOWARZYSZENIE TWÓRCÓW I ANIMATORÓW KULTURY,0000106984,
STOWARZYSZENIE ORATORIUM IM. JANA PAWŁA II,0000107034,
SAMODZIELNE KOŁO TERENOWE NR 185 SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,0000107176,
STOWARZYSZENIE PENITENCJARNE "PATRONAT",0000107241,
STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ "PRZYSTAŃ" IM. JANA PAWŁA II W TYMBARKU,0000107255,
TOWARZYSTWO PRZYJACIÓŁ RZEKI ŁEBY,0000107263,
TOWARZYSTWO PRZYJACIÓŁ SZKÓŁ KATOLICKICH SODALICJI MARIAŃSKICH,0000107281,
TOWARZYSTWO PRZYRODNICZE "BOCIAN",0000107301,
KLUB SPORTOWY "GÓRNIK" SOSNOWIEC,0000107534,
ARTBALE STOWARZYSZENIE ROZWOJU EDUKACJI KULTURALNEJ I SZTUKI,0000107658,
OCHOTNICZA STRAŻ POŻARNA W PISARZOWICACH,0000107664,
OCHOTNICZA STRAŻ POŻARNA W KOZACH,0000107665,
STOWARZYSZENIE PRZYJACIÓŁ SP NR 8 W TRZEBINI "BONA FIDE",0000107880,
FUNDACJA ACADEMIA IURIS IM. MACIEJA BEDNARKIEWICZA,0000107943,
STOWARZYSZENIE POLSKI KOMITET NARODOWY FUNDUSZU NARODÓW ZJEDNOCZONYCH NA RZECZ DZIECI UNICEF,0000107957,
TOWARZYSTWO MIŁOŚNIKÓW LWOWA I KRESÓW POŁUDNIOWO - WSCHODNICH ODDZIAŁ W POZNANIU,0000107982,
STOWARZYSZENIE STUDENCKIE KOŁO PRZEWODNIKÓW BESKIDZKICH W WARSZAWIE,0000108052,
"RODZINA RODZIN" STOWARZYSZENIE NA RZECZ RODZIN WIELODZIETNYCH,0000108081,
SAMODZIELNE KOŁO TERENOWE STO NR 20,0000108089,
MAŁOPOLSKI KLUB REKREACJI I TURYSTYKI KONNEJ IMIENIA 21 PUŁKU UŁANÓW NADWIŚLAŃSKICH. KRAKÓW,0000108091,
LUDOWY KLUB SPORTOWY "WISŁOK CZARNA",0000108138,
FUNDACJA "BONUM COMMUNE",0000108171,
GOLENIOWSKIE STOWARZYSZENIE KOBIET Z PROBLEMEM ONKOLOGICZNYM "EWA",0000108257,
UNIWERSYTECKI KLUB ALPINISTYCZNY,0000108308,
STOWARZYSZENIE UŻYTKOWNIKÓW PSYCHIATRYCZNEJ OPIEKI ZDROWOTNEJ ORAZ ICH RODZIN I PRZYJACIÓŁ "FENIKS" W KOŁOBRZEGU,0000108407,
STOWARZYSZENIE MIŁOŚNIKÓW ZIEMI BIERUTOWSKIEJ EUROPA - PRZYSZŁOŚĆ,0000108412,
OCHOTNICZA STRAŻ POŻARNA BOJSZOWY NOWE,0000108482,
FUNDACJA NA RZECZ POMOCY NIEPEŁNOSPRAWNYM WYCHOWANKOM SPECJALNEGO OŚRODKA SZKOLNO-WYCHOWAWCZEGO NR 1.,0000108548,
KOŁO KOLEŻEŃSKIE 24 PUŁKU UŁANÓW,0000108583,
STOWARZYSZENIE SPOŁECZNYCH SZKÓŁ I OGNISK ARTYSTYCZNYCH W BIELSKU-BIAŁEJ,0000108628,
UNIWERSYTET TRZECIEGO WIEKU W RYBNIKU,0000108669,
FUNDACJA DOROTY STALIŃSKIEJ "NADZIEJA",0000108710,
STOWARZYSZENIE LIONS CLUB GDAŃSK NEPTUN,0000108782,
FUNDACJA DLA DZIECI POKRZYWDZONYCH LOSOWO,0000108994,
TOWARZYSTWO PRZYJACIÓŁ "DOMU NA OSIEDLU",0000109002,
FUNDACJA POMOCY DZIECIOM NIESŁYSZĄCYM "USŁYSZEĆ ŚWIAT",0000109042,
POLSKIE TOWARZYSTWO KRYMINALISTYCZNE,0000109111,
INTEGRACYJNY KLUB SPORTOWY OSÓB NIEPEŁNOSPRAWNYCH "LOB",0000109184,
STOWARZYSZENIE "PRACA-EDUKACJA-ZDROWIE",0000109185,
MIĘDZYRZECKA FUNDACJA NA RZECZ OCHRONY ZDROWIA,0000109224,
WŁOCŁAWSKIE TOWARZYSTWO WIOŚLARSKIE,0000109490,
REGIONALNE TOWARZYSTWO KULTURY IM. J.M.GOSLARA W KOLBUSZOWEJ,0000109497,
FUNDACJA MUSZKIETERÓW,0000109501,
CENTRUM OCHRONY MOKRADEŁ,0000109564,
STOWARZYSZENIE POMOCY RODZINIE "JESTEM Z TOBĄ",0000109571,
GORZOWSKIE STOWARZYSZENIE AMAZONEK OPP,0000109726,
FUNDACJA NA RZECZ NAUKI POLSKIEJ,0000109744,
FUNDACJA GAJUSZ,0000109866,
TOWARZYSTWO POMOCY GŁUCHONIEWIDOMYM,0000109895,
OCHOTNICZA STRAŻ POŻARNA,0000109911,
KRAKOWSKA RADA NIEPEŁNOSPRAWNYCH,0000110004,
STOWARZYSZENIE T. Z. SZCZODRKOWICE,0000110034,
FUNDACJA KRZEWIENIA KULTURY ARTYSTYCZNEJ OSÓB NIEPEŁNOSPRAWNYCH,0000110116,
STOWARZYSZENIE LOKALNE SALEZJAŃSKIEJ ORGANIZACJI SPORTOWEJ "DON BOSCO-RZESZÓW",0000110151,
FUNDACJA GESSEL DLA MUZEUM NARODOWEGO W WARSZAWIE,0000110346,
WIELKOPOLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z CHOROBĄ ALZHEIMERA,0000110422,
STOWARZYSZENIE POMOCY DZIECIOM I RODZINIE "MOŻNA INACZEJ",0000110528,
STOWARZYSZENIE NA RZECZ DZIECI I RODZIN "HORYZONT",0000110542,
